CID,na_in_C4,FC_5_C4_0_Cl1_1_/_1_/_0_0,LeafAC_O2_C4_1,na_ex_C4,LeafAC_O2_C4_2,ms,FC_6_N3_0_/_/_0,FC_3_C4_0_/_/_0,C4_2_C4_2_1,LeafAC_C4_N3_1,C4_2_O2_2_1,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,LeafAC_O2_P5_2,C4_2_N3_2_1,FC_15_C4_0_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,LeafAC_O2_N3_2,dg_in_4,LeafAC_O2_S6_1,na_ex_F1,C4_2_N3_3_1,LeafAC_O2_P5_1,na_ex_Cl1,LeafAC_Br1_C4_1,na_ex_S2,FC_76_C4_0_Cl1_1_Cl1_1_/_1_1_/_0_0_0,LeafAC_C4_Si4_1,FC_165_C4_0_O2_1_C4_1_H1_2_H1_2_H1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_68_C4_0_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_C4_2_2,na_ex_N3
5326161,0.0144928,0.0,0.0,0.2,0.0,0.00989867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5326161,0.0144928,0.0,0.0,0.2,0.0,0.00989867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5326161,0.0144928,0.0,0.0,0.2,0.0,0.00989867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5326161,0.0144928,0.0,0.0,0.2,0.0,0.00989867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4128060,0.115942,0.0,0.0,0.35,0.333333,0.0476936,0.0,0.0,0.0,0.0,0.176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
87488,0.0,0.0,0.0,0.2,0.0,0.0241547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0,0.0,0.0,0.142857
3120,0.101449,0.2,0.0,0.1,0.166667,0.105016,0.0,0.05,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
3120,0.101449,0.2,0.0,0.1,0.166667,0.105016,0.0,0.05,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
3120,0.101449,0.2,0.0,0.1,0.166667,0.105016,0.0,0.05,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
3120,0.101449,0.2,0.0,0.1,0.166667,0.105016,0.0,0.05,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
3120,0.101449,0.2,0.0,0.1,0.166667,0.105016,0.0,0.05,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
3120,0.101449,0.2,0.0,0.1,0.166667,0.105016,0.0,0.05,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
3120,0.101449,0.2,0.0,0.1,0.166667,0.105016,0.0,0.05,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
3120,0.101449,0.2,0.0,0.1,0.166667,0.105016,0.0,0.05,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
3120,0.101449,0.2,0.0,0.1,0.166667,0.105016,0.0,0.05,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
3120,0.101449,0.2,0.0,0.1,0.166667,0.105016,0.0,0.05,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
3120,0.101449,0.2,0.0,0.1,0.166667,0.105016,0.0,0.05,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
3120,0.101449,0.2,0.0,0.1,0.166667,0.105016,0.0,0.05,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
3120,0.101449,0.2,0.0,0.1,0.166667,0.105016,0.0,0.05,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
3120,0.101449,0.2,0.0,0.1,0.166667,0.105016,0.0,0.05,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
3120,0.101449,0.2,0.0,0.1,0.166667,0.105016,0.0,0.05,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
3120,0.101449,0.2,0.0,0.1,0.166667,0.105016,0.0,0.05,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
20929,0.0144928,0.0,0.0416667,0.25,0.0,0.0211708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
20929,0.0144928,0.0,0.0416667,0.25,0.0,0.0211708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
20929,0.0144928,0.0,0.0416667,0.25,0.0,0.0211708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
20929,0.0144928,0.0,0.0416667,0.25,0.0,0.0211708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9576038,0.202899,0.0,0.0,0.1,0.166667,0.0667613,0.0,0.2,0.0769231,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3,0.142857
38254,0.173913,0.5,0.0,0.0,0.0,0.227506,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
38254,0.173913,0.5,0.0,0.0,0.0,0.227506,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
38254,0.173913,0.5,0.0,0.0,0.0,0.227506,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
38254,0.173913,0.5,0.0,0.0,0.0,0.227506,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
38254,0.173913,0.5,0.0,0.0,0.0,0.227506,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
38254,0.173913,0.5,0.0,0.0,0.0,0.227506,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
38254,0.173913,0.5,0.0,0.0,0.0,0.227506,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
38254,0.173913,0.5,0.0,0.0,0.0,0.227506,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
38254,0.173913,0.5,0.0,0.0,0.0,0.227506,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
11472,0.0724638,0.0,0.0416667,0.05,0.0,0.0590321,0.125,0.0,0.0192308,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
7238,0.0869565,0.1,0.0,0.05,0.0,0.0809532,0.0,0.0,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
7238,0.0869565,0.1,0.0,0.05,0.0,0.0809532,0.0,0.0,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
7238,0.0869565,0.1,0.0,0.05,0.0,0.0809532,0.0,0.0,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
7238,0.0869565,0.1,0.0,0.05,0.0,0.0809532,0.0,0.0,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
3487,0.15942,0.0,0.0,0.1,0.333333,0.0539928,0.0,0.05,0.0576923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
3487,0.15942,0.0,0.0,0.1,0.333333,0.0539928,0.0,0.05,0.0576923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
3487,0.15942,0.0,0.0,0.1,0.333333,0.0539928,0.0,0.05,0.0576923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
3487,0.15942,0.0,0.0,0.1,0.333333,0.0539928,0.0,0.05,0.0576923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
3487,0.15942,0.0,0.0,0.1,0.333333,0.0539928,0.0,0.05,0.0576923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
3487,0.15942,0.0,0.0,0.1,0.333333,0.0539928,0.0,0.05,0.0576923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
3487,0.15942,0.0,0.0,0.1,0.333333,0.0539928,0.0,0.05,0.0576923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
3487,0.15942,0.0,0.0,0.1,0.333333,0.0539928,0.0,0.05,0.0576923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
3487,0.15942,0.0,0.0,0.1,0.333333,0.0539928,0.0,0.05,0.0576923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
3487,0.15942,0.0,0.0,0.1,0.333333,0.0539928,0.0,0.05,0.0576923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
3487,0.15942,0.0,0.0,0.1,0.333333,0.0539928,0.0,0.05,0.0576923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
3487,0.15942,0.0,0.0,0.1,0.333333,0.0539928,0.0,0.05,0.0576923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
3487,0.15942,0.0,0.0,0.1,0.333333,0.0539928,0.0,0.05,0.0576923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
3487,0.15942,0.0,0.0,0.1,0.333333,0.0539928,0.0,0.05,0.0576923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
3487,0.15942,0.0,0.0,0.1,0.333333,0.0539928,0.0,0.05,0.0576923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
3487,0.15942,0.0,0.0,0.1,0.333333,0.0539928,0.0,0.05,0.0576923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
77184354,0.130435,0.0,0.0,0.25,0.0,0.0282712,0.0,0.05,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857
15965,0.0724638,0.3,0.0416667,0.05,0.166667,0.20659,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857
15965,0.0724638,0.3,0.0416667,0.05,0.166667,0.20659,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857
15965,0.0724638,0.3,0.0416667,0.05,0.166667,0.20659,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857
15965,0.0724638,0.3,0.0416667,0.05,0.166667,0.20659,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857
7602,0.0869565,0.0,0.0,0.3,0.0,0.0237568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7602,0.0869565,0.0,0.0,0.3,0.0,0.0237568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7602,0.0869565,0.0,0.0,0.3,0.0,0.0237568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7602,0.0869565,0.0,0.0,0.3,0.0,0.0237568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7602,0.0869565,0.0,0.0,0.3,0.0,0.0237568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7602,0.0869565,0.0,0.0,0.3,0.0,0.0237568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7602,0.0869565,0.0,0.0,0.3,0.0,0.0237568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7602,0.0869565,0.0,0.0,0.3,0.0,0.0237568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7602,0.0869565,0.0,0.0,0.3,0.0,0.0237568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
17097,0.173913,0.4,0.0,0.0,0.0,0.172188,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
44464839,0.0869565,0.0,0.0416667,0.25,0.0,0.022137,0.0,0.0,0.0192308,0.0,0.0588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
20498,0.0434783,0.0,0.0,0.2,0.166667,0.0366701,0.0,0.0,0.0192308,0.0,0.0588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
219670,0.057971,0.0,0.0,0.15,0.166667,0.0366701,0.0,0.0,0.0192308,0.0,0.0588235,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
93341,0.144928,0.2,0.0,0.05,0.166667,0.122339,0.125,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
13838,0.0,0.0,0.0,0.3,0.0,0.0303709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0,0.0,0.0,0.0
13838,0.0,0.0,0.0,0.3,0.0,0.0303709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0,0.0,0.0,0.0
13838,0.0,0.0,0.0,0.3,0.0,0.0303709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0,0.0,0.0,0.0
13838,0.0,0.0,0.0,0.3,0.0,0.0303709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0,0.0,0.0,0.0
6923,0.0869565,0.0,0.0416667,0.2,0.0,0.0350953,0.0,0.0,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
6923,0.0869565,0.0,0.0416667,0.2,0.0,0.0350953,0.0,0.0,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
6923,0.0869565,0.0,0.0416667,0.2,0.0,0.0350953,0.0,0.0,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
6923,0.0869565,0.0,0.0416667,0.2,0.0,0.0350953,0.0,0.0,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
7091,0.144928,0.0,0.0833333,0.0,0.0,0.0728902,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
7091,0.144928,0.0,0.0833333,0.0,0.0,0.0728902,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
7091,0.144928,0.0,0.0833333,0.0,0.0,0.0728902,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
7091,0.144928,0.0,0.0833333,0.0,0.0,0.0728902,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
22890,0.130435,0.0,0.0,0.35,0.166667,0.044994,0.125,0.1,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857
22890,0.130435,0.0,0.0,0.35,0.166667,0.044994,0.125,0.1,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857
22890,0.130435,0.0,0.0,0.35,0.166667,0.044994,0.125,0.1,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857
22890,0.130435,0.0,0.0,0.35,0.166667,0.044994,0.125,0.1,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857
12610997,0.057971,0.0,0.0416667,0.25,0.166667,0.0331404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
91707,0.217391,0.1,0.0,0.15,0.166667,0.0882848,0.125,0.25,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
91707,0.217391,0.1,0.0,0.15,0.166667,0.0882848,0.125,0.25,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
91707,0.217391,0.1,0.0,0.15,0.166667,0.0882848,0.125,0.25,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
91707,0.217391,0.1,0.0,0.15,0.166667,0.0882848,0.125,0.25,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
19871663,0.0434783,0.0,0.0416667,0.3,0.0,0.0124183,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
17778,0.231884,0.1,0.0416667,0.0,0.0,0.109196,0.25,0.2,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.3,0.142857
102804,0.0434783,0.0,0.125,0.3,0.5,0.0637673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
54675785,0.26087,0.0,0.208333,0.2,0.5,0.0763898,0.0,0.15,0.0192308,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.285714
54675785,0.26087,0.0,0.208333,0.2,0.5,0.0763898,0.0,0.15,0.0192308,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.285714
54675785,0.26087,0.0,0.208333,0.2,0.5,0.0763898,0.0,0.15,0.0192308,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.285714
54675785,0.26087,0.0,0.208333,0.2,0.5,0.0763898,0.0,0.15,0.0192308,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.285714
566097,0.130435,0.0,0.0,0.1,0.166667,0.0209222,0.0,0.0,0.0769231,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
