CID,n,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,dg_hyd_0,dg_hyd_1,dg_hyd_2,dg_hyd_3,bd_in_2,bd_in_3,na_in_C,na_in_N,na_in_O,na_ex_C,na_ex_N,na_ex_O,C2_C2_1,C2_C2_2,C2_C3_1,C2_C3_2,C2_C4_1,C2_N2_1,C2_N2_2,C2_N3_1,C2_O2_1,C3_C3_1,C3_C3_2,C3_C4_1,C3_N2_1,C3_N2_2,C3_N3_1,C3_O2_1,C4_C4_1,C4_N2_1,C4_O2_1,N2_N2_1,N2_N2_2,O2_O2_1,FC_C0_O1/1,FC_C0_C1/1,FC_C0_O1/2,FC_C0_C1_C2/1/1,FC_C0_O1_C2/1/1,FC_C0_C1_O2/1/1,FC_C0_C1/2,FC_C0_C1_O2_O2/1/1/2,FC_C0_C1_C1/1/1,FC_C0_C1_C1_C2_C2/1/1/1/1,FC_O0_C1_C2/1/1,FC_C0_C1_C2/1/2,FC_C0_C1_C2_C2/1/1/1,FC_C0_C1_O2_O1/1/1/1,FC_O0_C1_C2_O2/1/1/2,FC_C0_C1_O2/1/2,FC_C0_N1/1,FC_C0_C1_C2/2/1,FC_C0_C1_C2_O2/1/1/2,FC_C0_C1_O1/1/2,FC_C0_C1_N2/1/1,FC_C0_C1_O2_O2_N1/1/1/2/1,FC_C0_O1_O1_C2/2/1/1,FC_O0_C1_C2_C2/1/1/1,FC_C0_C1_C2_O1/1/2/2,FC_N0_C1/1,FC_C0_C1_C1_C1/1/1/1,FC_C0_N1_C2_O1/1/1/2,FC_C0_N1_C2_C2/1/1/1,FC_C0_C1_O2_O2_O1/1/1/2/1,FC_C0_C1_C2_C2_O2_C1_C2_O2/1/1/1/1/1/1/1,FC_C0_C1_O2_O1/1/1/2,FC_C0_C1_C2_O1/1/1/2,FC_C0_C1_C2_C2/2/1/1,FC_C0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C1/1/2,FC_C0_C1_N2_O2/1/1/2,FC_C0_C1_N2/1/3,FC_C0_C1_C2_C1_O2/1/1/1/1,FC_C0_C1_C2_C2/1/1/2,FC_C0_C1_C2_C2_O1/1/1/2/2,FC_O0_C1_C2_C2_C2/1/1/1/1,FC_N0_C1_O2/2/2,FC_N0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_O2_O1/1/2/1,FC_C0_C1_C2_O2/1/1/1,FC_C0_C1_O1/1/1,FC_N0_C1_C2_C1_C2_C1_C2/1/1/1/1/1/1,FC_C0_C1_C2_C1_O2_O2/1/1/1/1/2,FC_O0_O1/1,FC_C0_C1_C1_C1_O2/1/1/1/1,FC_C0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_C1_C2_C2_O1/1/1/1/1,FC_C0_N1_O2/1/2,FC_C0_C1_C2_C1_O2/2/1/1/2,FC_C0_C1_C2_C2_C1_O2/1/1/1/1/2,FC_N0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_C1_C1_C1_C1/1/1/1/1,FC_C0_C1_C2_C2_C1_C2_O2/2/1/1/1/1/2,FC_C0_C1_C2_C1_C2_C2/1/1/1/1/1,FC_C0_C1_C2_C1_C2_O2/1/1/1/1/2,FC_C0_C1_C1_O1/1/1/1,FC_C0_C1_C2_C1_N2/1/1/1/1,FC_C0_C1_C2_C2_C1_O2/1/1/1/1/1,FC_C0_C1_C1_C2/1/1/1,FC_C0_N1_N2/1/1,FC_C0_C1_C2_O1_O1_C2/1/2/2/1/1,FC_C0_C1_C2_O2_O1_C2/1/1/1/1/1,FC_N0_C1_C2/1/2,FC_C0_C1_C2_C1_C2/1/1/1/2,FC_C0_C1_O2_N1_C2_C2/1/1/1/1/1,FC_C0_C1_C2_O2_O1/1/1/1/2,FC_N0_C1_N2_N2/2/1/1,FC_C0_N1/3,FC_C0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/1,FC_C0_C1_C1_C1_O1/1/1/1/1,FC_C0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C1_O2/1/1/2,FC_O0_C1_C2_O2_C1_C2_O2/1/1/2/1/1/2,FC_O0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C1_C1/1/1/2,FC_O0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_C1_O2_C1_O2_C1_O2_C1_O2/1/1/1/1/1/1/1/1,FC_O0_C1_C2_C1_C2_O2/1/1/1/1/2,FC_C0_C1_C2_C2_O2_C1_C2_O2/1/1/1/1/1/1/2,FC_C0_O1_O2/1/1,FC_C0_N1_C2_C2_O1/1/1/1/2,FC_N0_C1_C1/1/1,FC_C0_N1_C2_C2_N1_C2_C2_O1/1/1/1/1/1/1/2,FC_C0_C1_C2_C2_O1_O1_C2/1/1/2/2/1/1,FC_O0_C1_C2_C1_C2_O2/1/2/1/1/2,FC_C0_C1_C2_C2_C1_O2_O2/1/1/1/1/1/2,FC_C0_C1_C1_O2/1/1/1,FC_O0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1
7809,0.0338983,0.0689655,0,0,0.125,0.0363636,0,0,0.0895522,0,0,0.028169,0.08,0,0.222222,0.1,0,0.0789474,0,0,0.2,0,0,0.0625,0.2,0.0952381,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4650,0.0338983,0.0689655,0.45,0,0.125,0.0363636,0,0,0.0895522,0,0,0.056338,0.08,0,0,0.0666667,0,0.0789474,0,0,0,0,0.0571429,0,0.4,0.190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445354,0.144068,0.16092,0.0857143,0,0.28125,0.0727273,0.25,0.25,0.179104,0.05,0,0.0704225,0.14,0.2,0.555556,0.166667,0,0.184211,0,0,0.6,0,0.0285714,0.1875,0.4,0.190476,0.1,0.2,0,0,0,0,0,0.1,0.125,0,0,0,0,0,0,0,0,0,0,0,0.428571,0,0,0,0.333333,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222528,0.20339,0.229885,0.257143,0,0.3125,0.145455,0.5,0.25,0.179104,0.35,0,0.056338,0.22,0.5,0.333333,0,0,0.263158,0,0,0.4,0,0.114286,0.25,0,0.47619,0,0.2,0,0,0,0,0.125,0,0.625,0,0,0,0,0,0,0,0,0,0,0.08,0.428571,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,0.0677966,0.0689655,0.525,0,0.0625,0.0727273,0,0,0.0895522,0,0,0.0704225,0.08,0.1,0.111111,0.1,0,0.0657895,0.25,0,0.3,0,0.0857143,0,0,0,0.05,0,0.25,0,0,0,0.0833333,0.1,0,0,1,0,0,0,0,0,0,0,0,0.04,0.142857,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71311077,0.211864,0.241379,0.062069,0,0.375,0.145455,0.25,0.25,0.223881,0.25,0,0.056338,0.22,0.45,0.555556,0.1,0,0.276316,0,0,0.7,0,0.0285714,0.3125,0.2,0.428571,0.1,0.2,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0,0,0,0.04,0.285714,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6552009,0.059322,0.0804598,0.163636,0,0.09375,0.0363636,0.5,0,0.0746269,0.1,0,0.028169,0.06,0.15,0.333333,0,0,0.0921053,0,0,0.3,0,0.0285714,0.0625,0,0.142857,0,0.2,0,0,0,0,0,0,0.25,0,0,0,0,1,0,0,0,0,0,0.04,0.142857,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7148,0.0508475,0.0804598,0.18,0,0.15625,0.0363636,0,0.25,0.0746269,0.05,0,0.0422535,0.1,0.05,0.111111,0.1,0,0.0921053,0,0,0.2,0,0.0285714,0.125,0.4,0.047619,0.05,0,0,0,0,0,0.0416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441074,0.169492,0.218391,0.225,0,0.3125,0.163636,0,0,0.19403,0.3,0,0.0985915,0.22,0.25,0.111111,0.166667,0,0.223684,0.5,0,0.3,0,0.0571429,0.0625,0.4,0.380952,0.05,0,0.25,0,0.333333,0,0.166667,0.1,0,0,1,0.2,0,0,0,0,0,0,0,0.04,0,0,0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8027,0.00847458,0.0574713,0.18,0,0.15625,0,0,0,0.0746269,0,0,0,0.1,0,0,0.0666667,0,0.0526316,0.25,0,0,0,0,0.0625,0.4,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9253,0.00847458,0.0574713,0,0,0.15625,0,0,0,0.0746269,0,0,0,0,0.25,0,0,0,0.0657895,0,0,0,0,0,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7953,0.0423729,0.0689655,0.1,0,0.09375,0.0545455,0,0,0.0895522,0,0,0.056338,0.04,0,0.333333,0.1,0,0.0657895,0.25,0,0.3,0,0,0,0,0.0952381,0.1,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15558252,0.423729,0.494253,0.433333,0,0.65625,0.345455,0.75,0,0.432836,0.7,0,0.183099,0.46,0.65,0.555556,0.0333333,0,0.473684,0,0.636364,0.5,0,0.171429,0.25,0,0.714286,0.05,0.6,0,0,0,0.166667,0.333333,0,0.5,0,0,0,0.619048,1,0,0,0,0,0,0.2,0.714286,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31268,0.00847458,0.0574713,0.18,0,0.15625,0,0,0,0.0746269,0,0,0,0.02,0.2,0,0,0,0.0526316,0.25,0,0,0,0,0.1875,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3032576,0.169492,0.218391,0.225,0,0.3125,0.163636,0,0,0.19403,0.3,0,0.0985915,0.22,0.25,0.111111,0.166667,0,0.223684,0.5,0,0.3,0,0.0571429,0.0625,0.4,0.380952,0.05,0,0.25,0,0.333333,0,0.166667,0.1,0,0,1,0.2,0,0,0,0,0,0,0,0.04,0,0,0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8438,0.059322,0.103448,0.490909,0,0.1875,0.0545455,0,0,0.104478,0.1,0,0.084507,0.08,0.05,0,0.1,0,0.0921053,0,0.181818,0.1,0,0.0285714,0,0.2,0.142857,0.05,0,0,0,0,0.333333,0,0.1,0,0,0,0,0.0952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91746237,0.211864,0.241379,0.062069,0,0.375,0.145455,0.25,0.25,0.223881,0.25,0,0.056338,0.22,0.45,0.555556,0.1,0,0.276316,0,0,0.7,0,0.0285714,0.3125,0.2,0.428571,0.1,0.2,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0,0,0,0.04,0.285714,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5702050,0.211864,0.241379,0.062069,0,0.375,0.145455,0.25,0.25,0.223881,0.25,0,0.056338,0.22,0.45,0.555556,0.1,0,0.276316,0,0,0.7,0,0.0285714,0.3125,0.2,0.428571,0.1,0.2,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0,0,0,0.04,0.285714,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11112419,0.0762712,0.0804598,0.692308,0,0.09375,0.0727273,0,0,0.0746269,0.1,0,0.0704225,0.12,0.1,0,0,0,0.0789474,0,0.0909091,0.2,0,0.114286,0.0625,0,0.0952381,0,0,0,0,0,0,0.125,0,0,0,0,0,0.0952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18480,0.0847458,0.126437,0.385714,0,0.25,0.0545455,0,0.25,0.104478,0.15,0,0.0985915,0.1,0.05,0.111111,0.133333,0,0.118421,0,0.181818,0.2,0,0.0285714,0,0.4,0.190476,0.05,0,0,0,0,0.333333,0,0.1,0,0,0,0,0.0952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,0.0508475,0.0574713,0.45,0,0.0625,0.0363636,0.25,0,0.0746269,0,0,0.0704225,0.02,0.1,0.222222,0,0,0.0526316,0.25,0,0.3,0,0.0571429,0,0,0.047619,0,0.2,0,0,0,0,0,0,0.125,0.5,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19244,0.059322,0.0689655,0.163636,0,0.09375,0.0545455,0,0,0.0895522,0,0,0,0.1,0.15,0.333333,0,0,0.0789474,0,0,0.4,0,0.0285714,0.0625,0,0.190476,0,0,0,0,0,0,0.0416667,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.142857,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122172962,0.211864,0.241379,0.062069,0,0.375,0.145455,0.25,0.25,0.223881,0.25,0,0.056338,0.22,0.45,0.555556,0.1,0,0.276316,0,0,0.7,0,0.0285714,0.3125,0.2,0.428571,0.1,0.2,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0,0,0,0.04,0.285714,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46782954,0.161017,0.137931,0.86087,0,0.09375,0.145455,0.25,0,0.149254,0.1,0,0.056338,0.32,0.15,0,0,0,0.118421,0,0.272727,0.3,0,0.228571,0,0,0,0,0,0,0,0,0,0.25,0,0.125,0,0,0,0.190476,0,0,1,0,0,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122164949,0.211864,0.241379,0.062069,0,0.375,0.145455,0.25,0.25,0.223881,0.25,0,0.056338,0.22,0.45,0.555556,0.1,0,0.276316,0,0,0.7,0,0.0285714,0.3125,0.2,0.428571,0.1,0.2,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0,0,0,0.04,0.285714,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8404,0.0508475,0.114943,0,0,0.25,0.0363636,0,0,0.119403,0.1,0,0.028169,0.08,0.2,0,0.1,0,0.131579,0,0,0,0,0,0.3125,0.2,0.0952381,0.1,0,0,0,0,0,0.0416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,0.423729,0.494253,0.433333,0,0.65625,0.345455,0.75,0,0.432836,0.7,0,0.183099,0.46,0.65,0.555556,0.0333333,0,0.473684,0,0.636364,0.5,0,0.171429,0.25,0,0.714286,0.05,0.6,0,0,0,0.166667,0.333333,0,0.5,0,0,0,0.619048,1,0,0,0,0,0,0.2,0.714286,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8418,0.0847458,0.16092,0,0,0.3125,0.0727273,0,0,0.149254,0.2,0,0.056338,0.2,0,0,0.233333,0,0.184211,0,0,0,0,0,0.1875,0.6,0.190476,0.2,0,0,0,0,0,0.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5287554,0.372881,0.413793,0.075,0,0.75,0.218182,0,0.25,0.477612,0.15,0,0.211268,0.22,0.65,1,0.333333,0,0.473684,0,0,1,0,0.0571429,0.9375,0.2,0.333333,0.4,0,0,0,0,0,0.208333,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6281,0.423729,0.494253,0.433333,0,0.65625,0.345455,0.75,0,0.432836,0.7,0,0.183099,0.46,0.65,0.555556,0.0333333,0,0.473684,0,0.636364,0.5,0,0.171429,0.25,0,0.714286,0.05,0.6,0,0,0,0.166667,0.333333,0,0.5,0,0,0,0.619048,1,0,0,0,0,0,0.2,0.714286,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7296,0.0169492,0.0574713,0,0,0.125,0.0181818,0,0,0.0746269,0,0,0,0.02,0.2,0.111111,0,0,0.0657895,0,0,0.1,0,0,0.1875,0,0.0952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4837,0.0169492,0.0689655,0.3,0,0.1875,0,0,0,0.0895522,0,0,0,0.04,0.2,0,0,0,0.0526316,0.5,0,0,0,0,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353527,0.20339,0.241379,0.0642857,0,0.40625,0.127273,0.25,0.25,0.223881,0.25,0,0.056338,0.16,0.6,0.444444,0.0666667,0,0.276316,0,0,0.6,0,0.0285714,0.4375,0,0.380952,0.1,0.2,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0,0,0,0.04,0.285714,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
