CID,FC_74_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0*(1-FC_21_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0),FC_79_O2_0_C4_1_Cl1_2_O2_2_/_1_1_2_/_0_0_0_0*(1-FC_152_C4_0_C4_1_O2_2_O2_2_/_1_1_2_/_0_0_-1_0),FC_153_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0*(1-FC_48_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0),FC_7_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0*(1-dg_4),C4_3_N3_2_1*(1-FC_12_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0),FC_41_C4_0_H1_1_C4_1_H1_2_O2_2_/_1_1_1_2_/_0_0_0_0_0*(1-C4_3_O2_2_1),FC_54_N3_0_C4_1_O2_2_/_2_2_/_0_0_0*(1-FC_50_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0),LeafAC_C4_C4_2*(1-LeafAC_O2_S6_2),FC_9_C4_0_O2_1_H1_2_/_1_1_/_0_0_0*(1-LeafAC_O2_C4_1),C4_2_N3_2_2*(1-C4_2_N3_3_2),FC_42_C4_0_O2_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0*(1-FC_4_O2_0_/_/_0),C4_2_C4_2_2*(1-FC_6_C4_0_O2_1_/_2_/_0_0),FC_59_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0*(1-FC_61_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_Cl1_2_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_1*(1-dg_4),LeafAC_C4_C4_1*(1-FC_101_N3_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0),FC_6_C4_0_O2_1_/_2_/_0_0*(1-FC_5_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_2*(1-FC_5_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_2*(1-FC_13_O2_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0),FC_8_C4_0_Cl1_1_/_1_/_0_0*(1-FC_11_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0),FC_8_C4_0_Cl1_1_/_1_/_0_0*(1-C4_3_C4_3_2),FC_7_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0*(1-C4_2_C4_3_2),na_ex_S2*(1-FC_124_C4_0_S2_1_/_2_/_0_0),FC_17_N3_0_H1_1_/_1_/_0_0*(1-FC_66_C4_0_H1_1_H1_1_C4_1_H1_2_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0),C4_2_C4_3_1*(1-FC_11_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0),LeafAC_N3_C4_3*(1-FC_147_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0),FC_7_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0*FC_34_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,LeafAC_N3_C4_1*(1-FC_20_C4_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0),ms*(1-FC_148_C4_0_O2_1_C4_1_Cl1_2_Cl1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0),n*(1-n),na_ex_C4*(1-dg_3),FC_11_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0*(1-C4_3_C4_3_2),na_in_C4*(1-n),C4_3_C4_3_1*(1-FC_20_C4_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0),FC_17_N3_0_H1_1_/_1_/_0_0*(1-C4_2_N3_2_1),C4_2_C4_3_2*(1-LeafAC_Cl1_C4_1),FC_77_C4_0_H1_1_H1_1_C4_1_N3_2_/_1_1_1_3_/_0_0_0_0_0*(1-FC_113_C4_0_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_1*(1-bd_in_2),C4_3_N3_3_1*(1-dg_in_4)
8053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103033,0.05946085323759,0.333333,0.0,0.03672581285403,0.0,0.0,0.0,0.0,0.0,0.0
8054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123367,0.05946085323759,0.333333,0.0,0.03672581285403,0.0,0.0,0.0,0.0,0.0,0.0
8058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00803506,0.0307381914839999,0.4444439999999999,0.0,0.0379707583878,0.0,0.0,0.0,0.0,0.0,0.0
8063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.222222111111,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630022,0.0307381914839999,0.333333,0.0,0.0379707583878,0.0,0.0,0.0,0.0,0.0,0.0
8064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757852,0.0307381914839999,0.2222219999999999,0.0,0.0379707583878,0.0,0.0,0.0,0.0,0.666667,0.0
8066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154614,0.0307381914839999,0.2222219999999999,0.0,0.0379707583878,0.0,0.0,0.0,0.0,0.666667,0.0
8067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0835971,0.0307381914839999,0.333333,0.0,0.0379707583878,0.0,0.0,0.0,0.0,0.0,0.0
8071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757852,0.0307381914839999,0.2222219999999999,0.0,0.0379707583878,0.0,0.0,0.0,0.0,0.0,0.0
8074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206664,0.0307381914839999,0.333333,0.0,0.0189853307812,0.0,0.0,0.0,0.0,0.0,0.0
8076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757852,0.0307381914839999,0.333333,0.0,0.0189853307812,0.0,0.0,0.0,0.0,0.333333,0.0
8078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.0307381914839999,0.0,0.0,0.113912178338,0.0,0.0,0.0,0.0,0.0,0.0
8079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502190999999999,0.0307381914839999,0.0,0.0,0.113912178338,0.0,0.0,0.0,0.0,0.0,0.0
8082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0438276,0.0307381914839999,0.0,0.0,0.0949268475567999,0.0,0.25,0.0,0.0,0.0,0.0
8083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0847334,0.0307381914839999,0.0,0.0,0.0759415167756,0.0,0.25,0.0,0.0,0.0,0.0
8086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0715242,0.07306628090199,0.4444439999999999,0.0,0.03610334204793,0.0,0.25,0.0,0.0,0.666667,0.0
8095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.333333,0.222222111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109569,0.07306628090199,0.4444439999999999,0.0,0.03610334204793,0.0,0.0,0.0,0.0,0.0,0.0
8103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036523,0.045351430839,0.333333,0.0,0.0560223837535,0.0,0.0,0.0,0.0,0.333333,0.0
8111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0514974,0.045351430839,0.2222219999999999,0.0,0.0373482875817,0.0,0.25,0.0,0.0,0.0,0.0
8112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0680481,0.045351430839,0.2222219999999999,0.0,0.0373482875817,0.0,0.25,0.0,0.0,0.333333,0.0
8113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0864378,0.045351430839,0.2222219999999999,0.0,0.0373482875817,0.0,0.25,0.0,0.0,0.666667,0.0
8115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274945,0.045351430839,0.2222219999999999,0.0,0.0373482875817,0.0,0.0,0.0,0.0,0.0,0.0
8117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106991,0.045351430839,0.2222219999999999,0.0,0.0373482875817,0.0,0.0,0.0,0.0,0.666667,0.0
8119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0412709999999999,0.045351430839,0.0,0.0,0.112044767507,0.0,0.25,0.0,0.0,0.0,0.0
8121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161432,0.08616780430839,0.4444439999999999,0.0,0.03548087124183,0.0,0.0,0.0,0.0,0.0,0.0
8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.05946085323759,0.4444439999999999,0.0,0.07345162570806,0.0,0.0,0.0,0.0,0.0,0.0
8128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1333089999999999,0.05946085323759,0.2222219999999999,0.0,0.07345162570806,0.0,0.0,0.0,1.0,0.0,0.0
8129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353056,0.05946085323759,0.333333,0.0,0.07345162570806,0.0,0.0,0.0,0.0,0.333333,0.0
8133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0624211,0.05946085323759,0.333333,0.0,0.05508867245565,0.0,0.0,0.0,0.0,0.333333,0.0
8134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0949598,0.05946085323759,0.2222219999999999,0.0,0.05508867245565,0.0,0.0,0.0,0.0,0.333333,0.0
8141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138536,0.07306628090199,0.4444439999999999,0.0,0.0902583090880799,0.0,0.0,0.0,0.0,0.0,0.0
8146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0860673,0.07306628090199,0.333333,0.0,0.05415496704015,0.0,0.0,0.0,0.0,0.333333,0.0
8147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253201,0.07306628090199,0.2222219999999999,0.0,0.05415496704015,0.0,0.0,0.0,0.0,0.0,0.0
8148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.02374,0.07306628090199,0.4444439999999999,0.0,0.07220668409586,0.0,0.25,0.0,0.0,0.0,0.0
8150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0860673,0.07306628090199,0.2222219999999999,0.0,0.07220668409586,0.0,0.0,0.0,0.0,0.0,0.0
8160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.222222111111,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0911723,0.0987653456789999,0.4444439999999999,0.0,0.0697168087146,0.0,0.0,0.0,0.0,0.0,0.0
8172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107743,0.08616780430839,0.2222219999999999,0.0,0.07096174248366,0.0,0.0,0.0,0.0,0.666667,0.0
8174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329814,0.0987653456789999,0.333333,0.0,0.122004459695,0.0,0.0,0.0,0.0,0.333333,0.0
8175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.222222111111,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045477,0.0987653456789999,0.333333,0.0,0.122004459695,0.0,0.0,0.0,0.0,0.0,0.0
8177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0738017,0.0987653456789999,0.333333,0.0,0.0871459664487999,0.0,0.0,0.0,0.0,0.333333,0.0
8178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0987474,0.0987653456789999,0.2222219999999999,0.0,0.0871459664487999,0.0,0.0,0.0,0.0,0.333333,0.0
8179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0738017,0.0987653456789999,0.4444439999999999,0.0,0.0697168087146,0.0,0.0,0.0,0.0,0.0,0.0
8183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.1108590637439999,0.4444439999999999,0.0,0.136943908808,0.0,0.0,0.0,0.0,0.0,0.0
8184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0324649,0.1108590637439999,0.333333,0.0,0.136943908808,0.0,0.0,0.0,0.0,0.333333,0.0
8190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091551,0.1108590637439999,0.333333,0.0,0.0855897902271999,0.0,0.0,0.0,0.0,0.333333,0.0
8193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0320279,0.1224488775509999,0.333333,0.0,0.151260882353,0.0,0.0,0.0,0.0,0.333333,0.0
8195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0530052,0.1224488775509999,0.333333,0.0,0.151260882353,0.0,0.0,0.0,0.0,0.0,0.0
8200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108155,0.1224488775509999,0.2222219999999999,0.0,0.100840302521,0.0,0.0,0.0,0.0,0.666667,0.0
8227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333325,0.0,0.0,0.2857139999999999,0.444444888889,0.444444888889,0.666667,0.0,0.0,0.0,0.0,0.0,0.545455,0.0,0.0,0.0,0.100641,0.1894682549759999,0.2074073481479999,0.0,0.190165048864,0.416667,0.0,0.0,0.0,0.0,0.5
8255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.0,0.4444439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0829287,0.1335347870999999,0.8888889999999999,0.0,0.065981983878,0.0,0.0,0.0,0.0,0.0,0.0
8298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666665,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.0474799,0.08616780430839,0.288888711111,0.0,0.1064425232493,0.0,0.0,0.0,0.0,0.333333,0.0
8343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333325,0.0,0.0,0.571429,0.222222111111,0.222222111111,0.666667,0.0,0.0,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.0903113999999999,0.235827573696,0.5333334,0.0,0.1942108338,0.25,0.0,0.5,0.0,0.0,0.0
8370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1108590637439999,0.0,0.0,0.102707713352,0.25,0.0,0.0,0.0,0.0,0.0
8404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0949598,0.08616780430839,0.0,0.0,0.1774039038282,0.0833333,0.0,0.5,0.0,0.0,0.0
8413,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.3333335,0.0,0.0,0.0,0.0,0.0,1.0,0.126917,0.154194893424,0.1333331999999999,0.333333,0.190476140056,0.0833333,0.0,0.5,0.0,0.0,0.0
8418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.167397,0.1335347870999999,0.0,0.0,0.2309370277,0.166667,0.0,1.0,0.0,0.0,0.0
8438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.239333,0.0987653456789999,0.0888887999999999,0.0,0.122004459695,0.0,0.0,0.25,0.0,0.0,0.0
8449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222111111,0.0,0.0,0.25,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.222222111111,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.4284989999999999,0.07306628090199,0.0,0.0,0.1083099340803,0.0,0.0,0.16666675,0.0,0.1904761428569999,0.0
8467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222111111,0.0,0.0,0.25,0.0,0.333333,0.1428569999999999,0.0,0.333333,0.222222111111,0.0,0.0,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.173982,0.1108590637439999,0.2666664,0.0,0.102707713352,0.0,0.0,0.25,0.0,0.1904761428569999,0.0
8471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229099,0.045351430839,0.6222225111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.363039,0.08616780430839,0.0,0.0,0.1064425232493,0.0,0.0,0.4166665,0.0,0.0,0.0
8554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201485,0.1335347870999999,0.1629627259259999,0.0,0.13196413601,0.25,0.0,0.5,0.0,0.0,0.0
8561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333325,0.0,0.0,0.2857139999999999,0.222222111111,0.222222111111,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141339999999999,0.2040815102039999,0.3259254518519999,0.0,0.19607864986,0.25,0.0,0.5,0.0,0.0,0.0
8635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.174215,0.0987653456789999,0.0888887999999999,0.5,0.122004459695,0.166667,0.0,0.5,0.0,0.0,0.0
