CID,na_in_C4,LeafAC_Cl1_C4_1,LeafAC_C4_C4_1,C4_2_N3_3_1,LeafAC_O2_C4_1,C4_3_C4_4_1,LeafAC_N3_C4_2,LeafAC_O2_P3_2,C4_3_N3_3_1,LeafAC_O2_N3_2,FC_286_N3_0_C4_1_H1_2_H1_2_H1_2_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_2_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_O2_2_1,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_86_O2_0_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,O2_2_O2_2_1,FC_3_C4_0_/_/_0,FC_179_C4_0_N3_1_H1_2_/_2_1_/_0_0_0,LeafAC_Br1_C4_1,FC_199_C4_0_N3_1_O2_2_/_1_2_/_0_0_0,LeafAC_O2_P5_1,FC_5_N3_0_/_/_0,LeafAC_C4_Si4_1,LeafAC_C4_N3_1,na_ex_C4,FC_321_N3_0_C4_1_H1_2_H1_2_H1_2_C4_1_N3_2_H1_3_N3_2_H1_3_H1_3_/_1_1_1_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_248_C4_0_H1_1_N3_1_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,na_ex_I1,C4_3_S2_2_1,FC_220_C4_0_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,bd_in_2
75381,0.0434783,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1875,0,0,0.0,0.0,0,0.0
8135,0.115942,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.08
84892,0.0434783,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.125,0,0,0.0,0.0,0,0.0
78771,0.0289855,0.0833333,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.21875,0,0,0.0,0.0,0,0.0
70837,0.188406,0.0,0.0,0.0,0.125,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.111111,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.24
5362708,0.202899,0.0,0.0416667,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0625,0,0,0.0,0.0,0,0.04
22833321,0.144928,0.0,0.208333,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1875,0,0,0.0,0.0,0,0.04
3608562,0.202899,0.0,0.0416667,0.0,0.0416667,0.0,0.0,0,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0555556,0,0.0,0,0.0,0.0,0.0,0.0,0.09375,0,0,0.0,0.0,0,0.12
92506,0.0869565,0.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.375,0,0,0.0,0.0,0,0.0
1549789,0.15942,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0833333,0.0,0.0,0.0,0.0555556,0,0.0,0,0.0,0.0,0.0,0.0,0.125,0,0,0.0,0.0,0,0.16
151008,0.217391,0.0,0.0416667,0.0,0.0416667,0.0,0.0,0,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.09375,0,0,0.0,0.0,0,0.0
74764114,0.173913,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.12
1501912,0.173913,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.111111,0,0.1,0,0.0,0.0,0.0,0.0,0.0625,0,0,0.0,0.0,0,0.24
15334712,0.144928,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.21875,0,0,0.0,0.0,0,0.0
7115,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.222222,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.36
7115,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.222222,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.36
7115,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.222222,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.36
7115,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.222222,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.36
7115,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.222222,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.36
7115,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.222222,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.36
7115,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.222222,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.36
7115,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.222222,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.36
7115,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.222222,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.36
31423,0.231884,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.32
31423,0.231884,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.32
31423,0.231884,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.32
31423,0.231884,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.32
31423,0.231884,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.32
31423,0.231884,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.32
31423,0.231884,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.32
31423,0.231884,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.32
31423,0.231884,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.32
16066,0.173913,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.166667,0.333333,0.0,0.0,0.111111,0,0.0,0,0.0,0.0,0.0,0.0,0.125,0,0,0.0,0.0,0,0.12
44242684,0.115942,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.15625,0,0,0.0,0.0,0,0.0
5134657,0.231884,0.0,0.0,0.333333,0.0,0.0,0.0,0,0.153846,0.166667,0,0.0,0.0,0.0,0.0,0.111111,0,0.0,0,0.0,0.25,0.0,0.0,0.03125,0,0,0.0,0.0,0,0.24
119968,0.347826,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1875,0,0,0.0,0.0,0,0.0
3534526,0.434783,0.0,0.125,0.166667,0.0,0.214286,0.0,0,0.0769231,0.0,0,0.0,0.333333,0.0,0.0,0.555556,0,0.0,0,0.0,0.125,0.0,0.0,0.15625,0,0,0.0,0.0,0,0.48
2736970,0.101449,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.111111,0,0.0,0,0.0,0.0,0.0,0.0,0.03125,0,0,0.0,0.0,0,0.12
112865,0.202899,0.0,0.0416667,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.277778,0,0.0,0,0.0,0.0,0.0,0.0,0.09375,0,0,0.0,0.0,0,0.24
9810816,0.463768,0.0,0.291667,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.166667,0.333333,0.0,0.0,0.5,0,0.0,0,0.0,0.375,0.0,0.0,0.375,0,0,0.0,0.0,0,0.48
101369,0.101449,0.0,0.0833333,0.0,0.0416667,0.0,0.0,0,0.0,0.0,0,0.0833333,0.0,0.0,0.0,0.0555556,0,0.0,0,0.0,0.0,0.0,0.0,0.09375,0,0,0.0,0.0,0,0.12
1757003,0.101449,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1875,0,0,0.0,0.0,0,0.08
83742,0.0434783,0.0,0.0,0.166667,0.0,0.0,0.0,0,0.153846,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.125,0,0,0.0,0.0,0,0.0
3613389,0.0869565,0.0,0.0,0.0,0.0416667,0.0,0.0,0,0.0,0.166667,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.12
3725611,0.101449,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.166667,0,0.0,0.0,0.0,0.0,0.111111,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.12
3004708,0.15942,0.0,0.0416667,0.166667,0.0,0.0,0.0,0,0.0769231,0.0,0,0.0,0.0,0.0,0.0,0.0555556,0,0.0,0,0.0,0.125,0.0,0.0,0.0625,0,0,0.0,0.0,0,0.16
21059,0.0724638,0.0,0.0416667,0.0,0.0416667,0.0,0.0,0,0.0,0.0,0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0625,0,0,0.0,0.0,0,0.08
7559,0.115942,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0555556,0,0.0,0,0.0,0.0,0.0,0.0,0.03125,0,0,0.0,0.0,0,0.12
6740,0.0869565,0.0833333,0.0416667,0.0,0.0,0.0,0.0,0,0.0,0.166667,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.03125,0,0,0.0,0.0,0,0.12
9608,0.0289855,0.0,0.0416667,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.125,0,0,0.0,0.0,0,0.0
6449808,0.115942,0.0,0.0416667,0.0,0.0833333,0.0,0.0,0,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.125,0,0,0.0,0.0,0,0.04
6438182,0.0869565,0.0,0.166667,0.0,0.0833333,0.0,0.0,0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3125,0,0,0.0,0.0,0,0.0
101794,0.246377,0.0,0.125,0.0,0.0416667,0.357143,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0555556,0,0.0,0,0.0,0.0,0.0,0.0,0.09375,0,0,0.0,0.0,0,0.04
22019754,0.217391,0.0,0.166667,0.0,0.0833333,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.222222,0,0.0,0,0.0,0.0,0.0,0.0,0.1875,0,0,0.0,0.0,0,0.24
3036974,0.202899,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.125,0,0,0.0,0.0,0,0.0
10044483,0.275362,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.222222,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.36
7636,0.0724638,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0833333,0.166667,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1875,0,0,0.0,0.0,0,0.0
85724,0.144928,0.0,0.0416667,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0625,0,0,0.0,0.0,0,0.0
85963,0.144928,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.166667,0.333333,0.0,0.333333,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.25,0,0,0.0,0.0,0,0.0
75427,0.0724638,0.0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.15625,0,0,0.0,0.0,0,0.0
159051,0.0869565,0.0,0.125,0.0,0.0416667,0.0714286,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.125,0,0,0.0,0.0,0,0.0
62654,0.115942,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0555556,0,0.0,0,0.0,0.0,0.0,0.0,0.125,0,0,0.0,0.0,0,0.12
61403,0.144928,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.166667,0.166667,0.0,0.0,0.0555556,0,0.0,0,0.0,0.0,0.0,0.0,0.09375,0,0,0.0,0.0,0,0.12
106766,0.057971,0.0,0.166667,0.0,0.0,0.0714286,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.21875,0,0,0.0,0.0,0,0.0
85755,0.101449,0.0,0.125,0.0,0.0,0.0714286,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.125,0,0,0.0,0.0,0,0.04
20452030,0.0724638,0.0,0.125,0.0,0.0416667,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1875,0,0,0.0,0.0,0,0.04
17318,0.057971,0.0,0.0416667,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1875,0,0,0.0,0.0,0,0.0
13662,0.144928,0.0,0.0,0.0,0.0,0.0,0.0,0,0.230769,0.0,0,0.0,0.0,0.0,0.0,0.0555556,0,0.0,0,0.0,0.125,0.0,0.0,0.0,0,0,0.0,0.0,0,0.16
66591,0.130435,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.153846,0.0,0,0.0,0.0,0.0,0.0,0.0555556,0,0.0,0,0.0,0.25,0.0,0.0,0.0625,0,0,0.0,0.0,0,0.16
591073,0.0869565,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.03125,0,0,0.0,0.0,0,0.12
81898,0.115942,0.0,0.125,0.0,0.0,0.0714286,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0555556,0,0.0,0,0.0,0.0,0.0,0.0,0.125,0,0,0.0,0.0,0,0.12
12217,0.057971,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0833333,0.166667,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.125,0,0,0.0,0.0,0,0.0
24750,0.15942,0.0,0.0416667,0.0,0.0416667,0.0,0.0,0,0.0,0.0,0,0.166667,0.166667,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.09375,0,0,0.0,0.0,0,0.0
17083,0.130435,0.0,0.0,0.0,0.0416667,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0625,0,0,0.0,0.0,0,0.0
17083,0.130435,0.0,0.0,0.0,0.0416667,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0625,0,0,0.0,0.0,0,0.0
17083,0.130435,0.0,0.0,0.0,0.0416667,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0625,0,0,0.0,0.0,0,0.0
17083,0.130435,0.0,0.0,0.0,0.0416667,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0625,0,0,0.0,0.0,0,0.0
2713,0.318841,0.166667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.111111,0,0.0,0,0.0,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0,0.4
5365543,0.101449,0.0,0.0416667,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0625,0,0,0.0,0.0,0,0.04
6828,0.188406,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.307692,0.0,0,0.0,0.0,0.0,0.0,0.111111,0,0.0,0,0.0,0.0,0.0,0.0,0.125,0,0,0.0,0.0,0,0.24
24433,0.130435,0.0,0.0416667,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0833333,0.166667,0.0,0.0,0.0555556,0,0.0,0,0.0,0.0,0.0,0.0,0.0625,0,0,0.0,0.0,0,0.12
8363,0.202899,0.0,0.0,0.0,0.0416667,0.0,0.0,0,0.0,0.0,0,0.0833333,0.0,0.0,0.0,0.111111,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.24
15098,0.115942,0.0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.666667,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.25,0,0,0.0,0.0,0,0.0
67218,0.318841,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.44
221260,0.0144928,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.666667,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.34375,0,0,0.0,0.0,0,0.0
8766,0.173913,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.111111,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0.24
166283,0.333333,0.0,0.0416667,0.0,0.0416667,0.0,0.0,0,0.0,0.0,0,0.0833333,0.0,0.0,0.0,0.388889,0,0.0,0,0.0,0.0,0.0,0.0,0.0625,0,0,0.0,0.0,0,0.36
8326,0.115942,0.333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.111111,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.12
9016,0.0869565,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0625,0,0,0.0,0.0,0,0.12
166527,0.202899,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0833333,0.0,0.0,0.0,0.0555556,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.12
5365916,0.115942,0.0,0.166667,0.0,0.0,0.0714286,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.15625,0,0,0.0,0.0,0,0.04
111271,0.202899,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.333333,0.0,0.0,0.0,0.111111,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.12
5702654,0.101449,0.0,0.0416667,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.09375,0,0,0.0,0.0,0,0.04
12769,0.0869565,0.0,0.125,0.0,0.0416667,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.09375,0,0,0.0,0.0,0,0.12
86266,0.115942,0.0,0.0833333,0.0,0.0833333,0.0,0.0,0,0.0,0.0,0,0.0833333,0.0,0.0,0.0,0.111111,0,0.0,0,0.0,0.0,0.0,0.0,0.125,0,0,0.0,0.0,0,0.12
11917,0.188406,0.0,0.0,0.0,0.0,0.0,0.0,0,0.307692,0.0,0,0.0,0.0,0.0,0.0,0.111111,0,0.0,0,0.0,0.0,0.0,0.25,0.0625,0,0,0.0,0.0,0,0.24
41270,0.202899,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.166667,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
32898,0.0869565,0.0,0.0833333,0.0,0.0416667,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.125,0,0,0.0,0.0,0,0.0
8469,0.130435,0.0,0.0416667,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0555556,0,0.0,0,0.0,0.0,0.0,0.0,0.0625,0,0,0.0,0.0,0,0.12
83268,0.0434783,0.0,0.166667,0.0,0.0416667,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1875,0,0,0.0,0.0,0,0.0
31219,0.115942,0.0,0.0416667,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0833333,0.0,0.0,0.0,0.0555556,0,0.0,0,0.0,0.0,0.0,0.0,0.0625,0,0,0.0,0.0,0,0.12
78903,0.0869565,0.0,0.0416667,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.125,0,0,0.0,0.0,0,0.0
6438215,0.304348,0.0,0.0416667,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.09375,0,0,0.0,0.0,0,0.04
12487,0.0869565,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.12
16004,0.0724638,0.333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.125,0.0,0.0,0.03125,0,0,0.0,0.0,0,0.12
16004,0.0724638,0.333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.125,0.0,0.0,0.03125,0,0,0.0,0.0,0,0.12
16004,0.0724638,0.333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.125,0.0,0.0,0.03125,0,0,0.0,0.0,0,0.12
16004,0.0724638,0.333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.125,0.0,0.0,0.03125,0,0,0.0,0.0,0,0.12
16004,0.0724638,0.333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.125,0.0,0.0,0.03125,0,0,0.0,0.0,0,0.12
16004,0.0724638,0.333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.125,0.0,0.0,0.03125,0,0,0.0,0.0,0,0.12
16004,0.0724638,0.333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.125,0.0,0.0,0.03125,0,0,0.0,0.0,0,0.12
16004,0.0724638,0.333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.125,0.0,0.0,0.03125,0,0,0.0,0.0,0,0.12
16004,0.0724638,0.333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.125,0.0,0.0,0.03125,0,0,0.0,0.0,0,0.12
7104,0.144928,0.0,0.0,0.0,0.0833333,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.111111,0,0.0,0,0.0,0.0,0.0,0.0,0.03125,0,0,0.0,0.0,0,0.2
86209,0.115942,0.0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0555556,0,0.0,0,0.0,0.0,0.0,0.0,0.15625,0,0,0.0,0.0,0,0.12
